x,y,time,distance,RSS,tag_id,time,distance,RSS,tag_id,time,distance,RSS,tag_id
-0.006250000000000331,0.0015625000000000005,,,,26380,1619189997259449243,16394,-96,27169,,,,27201
-0.006250000000000331,0.0015625000000000005,,,,26380,,,,27169,1619189997320822715,2032,-85,27201
-0.006250000000000331,0.0015625000000000005,,,,26380,,,,27169,,,,27201
-0.006250000000000331,0.0015625000000000005,,,,26380,1619189997408804893,16445,-96,27169,,,,27201
-0.006250000000000331,0.0015625000000000005,,,,26380,,,,27169,1619189997472123384,2134,-85,27201
-0.006250000000000331,0.0015625000000000005,,,,26380,,,,27169,,,,27201
-0.006250000000000331,0.0015625000000000005,,,,26380,1619189997569031000,16463,-96,27169,,,,27201
-0.006250000000000331,0.0015625000000000005,,,,26380,,,,27169,1619189997631267547,2247,-86,27201
-0.006250000000000331,0.0015625000000000005,,,,26380,,,,27169,,,,27201
-0.006250000000000331,0.0015625000000000005,,,,26380,,,,27169,,,,27201
-0.006250000000000331,0.0015625000000000005,,,,26380,,,,27169,1619189997787650346,1849,-85,27201
-0.006250000000000331,0.0015625000000000005,,,,26380,,,,27169,,,,27201
-0.006250000000000331,0.0015625000000000005,,,,26380,1619189997885689258,16436,-97,27169,,,,27201
-0.006250000000000331,0.0015625000000000005,,,,26380,,,,27169,1619189997933622121,1947,-85,27201
-0.006250000000000331,0.0015625000000000005,,,,26380,,,,27169,,,,27201
-0.006250000000000331,0.0015625000000000005,,,,26380,1619189998022525787,16398,-95,27169,,,,27201
-0.006250000000000331,0.0015625000000000005,,,,26380,,,,27169,1619189998086783409,1938,-87,27201
-0.006250000000000331,0.0015625000000000005,,,,26380,,,,27169,,,,27201
-0.006250000000000331,0.0015625000000000005,,,,26380,1619189998184135198,16431,-96,27169,,,,27201
-0.006250000000000331,0.0015625000000000005,,,,26380,,,,27169,1619189998251283168,1863,-86,27201
-0.006250000000000331,0.0015625000000000005,,,,26380,,,,27169,,,,27201
-0.006250000000000331,0.0015625000000000005,,,,26380,1619189998350200653,16422,-96,27169,,,,27201
-0.006250000000000331,0.0015625000000000005,,,,26380,,,,27169,1619189998417481184,1910,-86,27201
-0.006250000000000331,0.0015625000000000005,,,,26380,,,,27169,,,,27201
-0.006250000000000331,0.0015625000000000005,,,,26380,1619189998510729789,16440,-96,27169,,,,27201
-0.006250000000000331,0.0015625000000000005,,,,26380,,,,27169,1619189998576869726,1943,-88,27201
-0.006250000000000331,0.0015625000000000005,,,,26380,,,,27169,,,,27201
-0.006250000000000331,0.0015625000000000005,,,,26380,1619189998674692869,16398,-96,27169,,,,27201
-0.006250000000000331,0.0015625000000000005,,,,26380,,,,27169,1619189998738215923,2242,-85,27201
-0.006250000000000331,0.0015625000000000005,,,,26380,,,,27169,,,,27201
-0.006250000000000331,0.0015625000000000005,,,,26380,1619189998840926170,16435,-96,27169,,,,27201
-0.006250000000000331,0.0015625000000000005,,,,26380,,,,27169,1619189998903598308,2692,-86,27201
-0.006250000000000331,0.0015625000000000005,,,,26380,,,,27169,,,,27201
-0.006250000000000331,0.0015625000000000005,,,,26380,1619189998993799686,16398,-96,27169,,,,27201
-0.006250000000000331,0.0015625000000000005,,,,26380,,,,27169,1619189999054865121,2252,-86,27201
-0.006250000000000331,0.0015625000000000005,,,,26380,,,,27169,,,,27201
-0.006250000000000331,0.0015625000000000005,,,,26380,1619189999143442869,16412,-96,27169,,,,27201
-0.006250000000000331,0.0015625000000000005,,,,26380,,,,27169,1619189999207189321,2172,-87,27201
-0.006250000000000331,0.0015625000000000005,,,,26380,,,,27169,,,,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,1619189999306216239,16408,-96,27169,,,,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,,,,27169,1619189999367240905,2411,-85,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,,,,27169,,,,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,1619189999461745977,16417,-96,27169,,,,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,,,,27169,1619189999527486801,2359,-85,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,,,,27169,,,,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,,,,27169,,,,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,,,,27169,1619189999684872150,2317,-85,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,,,,27169,,,,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,1619189999776916742,16403,-96,27169,,,,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,,,,27169,1619189999845788478,2402,-84,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,,,,27169,,,,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,1619189999944625139,16449,-96,27169,,,,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,,,,27169,1619190000009036540,2364,-85,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,,,,27169,,,,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,1619190000101248264,16436,-96,27169,,,,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,,,,27169,1619190000164787530,2223,-86,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,,,,27169,,,,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,,,,27169,,,,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,,,,27169,1619190000321162462,1699,-86,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,,,,27169,,,,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,1619190000424235820,16463,-96,27169,,,,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,,,,27169,1619190000489041090,1634,-86,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,,,,27169,,,,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,1619190000584832429,16422,-96,27169,,,,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,,,,27169,1619190000648190975,2083,-85,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,,,,27169,,,,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,1619190000747851610,16440,-96,27169,,,,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,,,,27169,1619190000811685085,1737,-85,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,,,,27169,,,,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,1619190000910634517,16370,-96,27169,,,,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,,,,27169,1619190000980491161,1657,-85,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,,,,27169,,,,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,1619190001076884508,16426,-96,27169,,,,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,,,,27169,,,,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,,,,27169,,,,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,1619190001231456279,16389,-96,27169,,,,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,,,,27169,1619190001296475172,2411,-86,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,,,,27169,,,,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,1619190001394707202,16431,-96,27169,,,,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,,,,27169,1619190001461753129,2495,-86,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,,,,27169,,,,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,1619190001563543319,16436,-96,27169,,,,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,,,,27169,1619190001635464429,1807,-87,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,,,,27169,,,,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,1619190001733524799,16436,-96,27169,,,,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,,,,27169,1619190001797953128,2458,-86,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,,,,27169,,,,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,1619190001890364170,16436,-95,27169,,,,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,,,,27169,1619190001953607797,2514,-86,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,,,,27169,,,,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,1619190002041493654,16431,-96,27169,,,,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,,,,27169,1619190002102996110,2444,-86,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,,,,27169,,,,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,1619190002199620008,16398,-96,27169,,,,27201
-0.0031250000000003306,0.004687500000000001,,,,26380,,,,27169,1619190002261468410,1845,-86,27201
0.0015624999999996696,0.004687500000000001,,,,26380,,,,27169,,,,27201
0.0015624999999996696,0.004687500000000001,,,,26380,1619190002359441995,16449,-96,27169,,,,27201
0.0015624999999996696,0.004687500000000001,,,,26380,,,,27169,1619190002424230575,2430,-86,27201
0.0015624999999996696,0.004687500000000001,,,,26380,,,,27169,,,,27201
0.0015624999999996696,0.0046875000000000016,,,,26380,1619190002525053977,16431,-96,27169,,,,27201
0.0015624999999996696,0.0046875000000000016,,,,26380,,,,27169,1619190002590547561,2209,-87,27201
0.0015624999999996696,0.0046875000000000016,,,,26380,,,,27169,,,,27201
0.0015624999999996696,0.004687500000000001,,,,26380,1619190002692549228,16445,-96,27169,,,,27201
0.0015624999999996696,0.004687500000000001,,,,26380,,,,27169,1619190002751226425,2303,-86,27201
0.0015624999999996696,0.004687500000000001,,,,26380,,,,27169,,,,27201
0.0015624999999996696,0.004687500000000001,,,,26380,,,,27169,,,,27201
0.0015624999999996696,0.004687500000000001,,,,26380,,,,27169,1619190002899367094,2434,-86,27201
0.0015624999999996696,0.004687500000000001,,,,26380,,,,27169,,,,27201
0.0015624999999996696,0.004687500000000001,,,,26380,1619190002997495889,16454,-96,27169,,,,27201
0.0015624999999996696,0.004687500000000001,,,,26380,,,,27169,1619190003063099622,1690,-86,27201
0.0015624999999996696,0.004687500000000001,,,,26380,,,,27169,,,,27201
0.0015624999999996696,0.004687500000000001,,,,26380,1619190003162821531,16403,-96,27169,,,,27201
0.0015624999999996696,0.004687500000000001,,,,26380,,,,27169,1619190003227331399,1709,-86,27201
0.0015624999999996696,0.004687500000000001,,,,26380,,,,27169,,,,27201
0.0015624999999996696,0.004687500000000001,,,,26380,1619190003324001073,16417,-96,27169,,,,27201
0.0015624999999996696,0.004687500000000001,,,,26380,,,,27169,1619190003384678840,1751,-86,27201
0.0015624999999996696,0.004687500000000001,,,,26380,,,,27169,,,,27201
0.0015624999999996696,0.004687500000000001,,,,26380,,,,27169,,,,27201
0.0015624999999996696,0.004687500000000001,,,,26380,,,,27169,1619190003533794879,1788,-86,27201
0.0015624999999996696,0.004687500000000001,,,,26380,,,,27169,,,,27201
0.0015624999999996696,0.004687500000000001,,,,26380,1619190003634006500,16445,-96,27169,,,,27201
0.0015624999999996696,0.0046875,,,,26380,,,,27169,1619190003696760177,2148,-85,27201
0.0015624999999996696,0.0046875,,,,26380,,,,27169,,,,27201
0.0015624999999996696,0.0046875,,,,26380,1619190003789466381,16417,-96,27169,,,,27201
0.0015624999999996696,0.0046875,,,,26380,,,,27169,1619190003855945587,2237,-85,27201
0.0015624999999996696,0.004687500000000001,,,,26380,,,,27169,,,,27201
0.0015624999999996696,0.004687500000000001,,,,26380,1619190003946297645,16422,-96,27169,,,,27201
0.0015624999999996696,0.004687500000000001,,,,26380,,,,27169,1619190004010340452,2312,-85,27201
0.0015624999999996696,0.004687500000000001,,,,26380,,,,27169,,,,27201
0.0015624999999996696,0.004687500000000001,,,,26380,1619190004108141422,16408,-96,27169,,,,27201
0.0015624999999996696,0.004687500000000001,,,,26380,,,,27169,1619190004178319692,2359,-85,27201
0.0015624999999996696,0.004687500000000001,,,,26380,,,,27169,,,,27201
0.0015624999999996696,0.004687500000000001,,,,26380,1619190004276737689,16431,-96,27169,,,,27201
0.0015624999999996696,0.004687500000000001,,,,26380,,,,27169,1619190004341433763,2289,-86,27201
0.0015624999999996696,0.004687500000000001,,,,26380,,,,27169,,,,27201
0.0015624999999996696,0.004687500000000001,,,,26380,1619190004440842866,16426,-96,27169,,,,27201
0.0015624999999996696,0.004687500000000001,,,,26380,,,,27169,1619190004505738496,2434,-85,27201
0.0015624999999996696,0.004687500000000001,,,,26380,,,,27169,,,,27201
0.0015624999999996696,0.004687500000000001,,,,26380,1619190004605722904,16426,-95,27169,,,,27201
0.0015624999999996696,0.004687500000000001,,,,26380,,,,27169,1619190004661816358,2275,-85,27201
0.0015624999999996698,0.0046875000000000016,,,,26380,,,,27169,,,,27201
0.0015624999999996698,0.0046875000000000016,,,,26380,1619190004753703355,16463,-96,27169,,,,27201
0.0015624999999996698,0.0046875000000000016,,,,26380,,,,27169,1619190004817334413,2289,-86,27201
0.0015624999999996698,0.0046875000000000016,,,,26380,,,,27169,,,,27201
0.0015624999999996696,0.004687500000000001,,,,26380,1619190004920366525,16449,-95,27169,,,,27201
0.0015624999999996696,0.004687500000000001,,,,26380,,,,27169,1619190004970051765,2434,-85,27201
0.0015624999999996696,0.004687500000000001,,,,26380,,,,27169,,,,27201
0.0015624999999996696,0.004687500000000001,,,,26380,1619190005065588712,16454,-95,27169,,,,27201
0.0015624999999996696,0.004687500000000001,,,,26380,,,,27169,1619190005119759082,1770,-85,27201
0.0015624999999996696,0.004687500000000001,,,,26380,,,,27169,,,,27201
0.0015624999999996696,0.004687500000000001,,,,26380,1619190005216399908,16459,-95,27169,,,,27201
-0.011340809073333055,0.0018200979837038399,,,,26380,,,,27169,1619190005281407594,2115,-87,27201
-0.011340809073333055,0.0018200979837038399,,,,26380,,,,27169,,,,27201
-0.011340809073333055,0.0018200979837038399,,,,26380,1619190005375627756,16431,-95,27169,,,,27201
-0.011340809073333055,0.0018200979837038399,,,,26380,,,,27169,,,,27201
-0.011340809073333055,0.0018200979837038399,,,,26380,,,,27169,,,,27201
-0.01250000000000033,0.0015625000000000005,,,,26380,1619190005532157659,16468,-96,27169,,,,27201
-0.01250000000000033,0.0015625000000000005,,,,26380,,,,27169,1619190005595624685,2256,-87,27201
-0.01250000000000033,0.0015625000000000005,,,,26380,,,,27169,,,,27201
-0.012500000000000332,0.0015625000000000005,,,,26380,1619190005693441629,16422,-96,27169,,,,27201
-0.012500000000000332,0.0015625000000000005,,,,26380,,,,27169,1619190005760493040,2280,-86,27201
-0.012500000000000332,0.0015625000000000005,,,,26380,,,,27169,,,,27201
-0.012500000000000332,0.0015625000000000005,,,,26380,1619190005863150119,16408,-96,27169,,,,27201
-0.01250000000000033,0.0015625000000000005,,,,26380,,,,27169,1619190005921241760,2411,-86,27201
-0.01250000000000033,0.0015625000000000005,,,,26380,,,,27169,,,,27201
-0.01250000000000033,0.0015625000000000005,,,,26380,1619190006021451950,16435,-96,27169,,,,27201
-0.012500000000000332,0.0015625000000000005,,,,26380,,,,27169,1619190006090394735,2392,-85,27201
-0.012500000000000332,0.0015625000000000005,,,,26380,,,,27169,,,,27201
-0.012500000000000332,0.0015625000000000005,,,,26380,1619190006191293716,16435,-96,27169,,,,27201
-0.012500000000000332,0.0015625000000000005,,,,26380,,,,27169,1619190006257660627,2303,-86,27201
-0.012500000000000332,0.0015625000000000005,,,,26380,,,,27169,,,,27201
-0.012500000000000332,0.0015625000000000005,,,,26380,1619190006356119871,16436,-96,27169,,,,27201
-0.012500000000000332,0.0015625000000000005,,,,26380,,,,27169,1619190006422011375,2176,-86,27201
-0.012500000000000332,0.0015625000000000005,,,,26380,,,,27169,,,,27201
-0.012500000000000332,0.0015625000000000005,,,,26380,1619190006520832538,16403,-95,27169,,,,27201
-0.012500000000000332,0.0015625000000000005,,,,26380,,,,27169,1619190006585414409,2509,-86,27201
-0.012500000000000332,0.0015625000000000005,,,,26380,,,,27169,,,,27201
-0.012500000000000332,0.0015625000000000005,,,,26380,1619190006681999444,16422,-96,27169,,,,27201
-0.012500000000000332,0.0015625000000000005,,,,26380,,,,27169,1619190006747385263,2767,-85,27201
-0.012500000000000332,0.0015625000000000005,,,,26380,,,,27169,,,,27201
-0.012500000000000332,0.0015625000000000005,,,,26380,1619190006847540616,16417,-96,27169,,,,27201
-0.012500000000000334,0.0015625000000000007,,,,26380,,,,27169,1619190006911416292,2575,-86,27201
-0.012500000000000334,0.0015625000000000007,,,,26380,,,,27169,,,,27201
-0.012500000000000334,0.0015625000000000007,,,,26380,1619190007009964466,16408,-96,27169,,,,27201
-0.012500000000000334,0.0015625000000000007,,,,26380,,,,27169,1619190007075085639,2092,-86,27201
-0.012500000000000332,0.0015625000000000005,,,,26380,,,,27169,,,,27201
-0.012500000000000332,0.0015625000000000005,,,,26380,1619190007176017761,16436,-96,27169,,,,27201
-0.012500000000000332,0.0015625000000000005,,,,26380,,,,27169,1619190007237560272,2087,-87,27201
-0.012500000000000332,0.0015625000000000005,,,,26380,,,,27169,,,,27201
-0.012500000000000332,0.0015625000000000005,,,,26380,1619190007336812973,16384,-96,27169,,,,27201
-0.012500000000000332,0.0015625000000000005,,,,26380,,,,27169,,,,27201
-0.012500000000000332,0.0015625000000000005,,,,26380,,,,27169,,,,27201
-0.012500000000000332,0.0015625000000000005,,,,26380,1619190007491317749,16431,-95,27169,,,,27201
-0.012500000000000332,0.0015625000000000005,,,,26380,,,,27169,1619190007556024789,1910,-86,27201
-0.012500000000000332,0.0015625000000000005,,,,26380,,,,27169,,,,27201
-0.012500000000000332,0.0015625000000000005,,,,26380,1619190007659919500,16412,-96,27169,,,,27201
-0.012500000000000332,0.0015625000000000005,,,,26380,,,,27169,,,,27201
-0.012500000000000332,0.0015625000000000005,,,,26380,,,,27169,,,,27201
-0.012500000000000332,0.0015625000000000005,,,,26380,,,,27169,,,,27201
-0.012500000000000332,0.0015625000000000005,,,,26380,,,,27169,,,,27201
-0.01250000000000033,0.0015625000000000005,,,,26380,,,,27169,,,,27201
-0.01250000000000033,0.0015625000000000005,,,,26380,1619190007963990926,16408,-95,27169,,,,27201
-0.01250000000000033,0.0015625000000000005,,,,26380,,,,27169,1619190008026340246,2101,-86,27201
-0.01250000000000033,0.0015625000000000005,,,,26380,,,,27169,,,,27201
-0.01250000000000033,0.0015625000000000003,,,,26380,1619190008113880395,16403,-95,27169,,,,27201
-0.01250000000000033,0.0015625000000000003,,,,26380,,,,27169,,,,27201
-0.01250000000000033,0.0015625000000000003,,,,26380,,,,27169,,,,27201
-0.01250000000000033,0.0015625000000000003,,,,26380,1619190008252017498,16431,-96,27169,,,,27201
-0.005022999330969636,6.709986619386132e-05,,,,26380,,,,27169,1619190008318313121,2252,-87,27201
-0.005022999330969636,6.709986619386132e-05,,,,26380,,,,27169,,,,27201
-0.005022999330969636,6.709986619386132e-05,,,,26380,1619190008417705535,16422,-96,27169,,,,27201
-0.004687500000000332,4.336808689942018e-19,,,,26380,,,,27169,1619190008481662750,2364,-86,27201
-0.004687500000000332,4.336808689942018e-19,,,,26380,,,,27169,,,,27201
-0.004687500000000332,4.336808689942018e-19,,,,26380,1619190008573752403,16422,-95,27169,,,,27201
-0.004687500000000332,4.336808689942018e-19,,,,26380,,,,27169,1619190008637186288,2416,-86,27201
-0.004687500000000332,4.336808689942018e-19,,,,26380,,,,27169,,,,27201
-0.004687500000000332,4.336808689942018e-19,,,,26380,1619190008729533672,16394,-96,27169,,,,27201
-0.004687500000000332,4.336808689942018e-19,,,,26380,,,,27169,1619190008789129495,2607,-87,27201
-0.004687500000000332,4.336808689942018e-19,,,,26380,,,,27169,,,,27201
-0.004687500000000332,4.336808689942018e-19,,,,26380,1619190008881526708,16459,-96,27169,,,,27201
-0.004687500000000332,4.336808689942018e-19,,,,26380,,,,27169,1619190008946044921,2687,-86,27201
-0.004687500000000332,4.336808689942018e-19,,,,26380,,,,27169,,,,27201
-0.004687500000000332,4.336808689942018e-19,,,,26380,1619190009045410633,16426,-96,27169,,,,27201
-0.004687500000000332,4.336808689942018e-19,,,,26380,,,,27169,1619190009103118181,2814,-87,27201
-0.004687500000000332,4.336808689942018e-19,,,,26380,,,,27169,,,,27201
-0.004687500000000332,4.336808689942018e-19,,,,26380,1619190009204151630,16398,-96,27169,,,,27201
-0.004687500000000332,4.336808689942018e-19,,,,26380,,,,27169,1619190009268233776,2425,-88,27201
-0.004687500000000332,4.336808689942018e-19,,,,26380,,,,27169,,,,27201
-0.004687500000000332,4.336808689942018e-19,,,,26380,1619190009365882635,16431,-96,27169,,,,27201
-0.004687500000000332,4.336808689942018e-19,,,,26380,,,,27169,1619190009431105852,2036,-87,27201
-0.004687500000000332,4.336808689942018e-19,,,,26380,,,,27169,,,,27201
-0.004687500000000332,4.336808689942018e-19,,,,26380,1619190009528240203,16445,-95,27169,,,,27201
-0.004687500000000332,4.336808689942018e-19,,,,26380,,,,27169,,,,27201
-0.004687500000000332,4.336808689942018e-19,,,,26380,,,,27169,,,,27201
-0.004687500000000332,4.336808689942018e-19,,,,26380,1619190009683414220,16426,-96,27169,,,,27201
-0.004687500000000332,4.336808689942018e-19,,,,26380,,,,27169,,,,27201
-0.004687500000000332,4.336808689942018e-19,,,,26380,,,,27169,,,,27201
-0.004687500000000332,4.336808689942018e-19,,,,26380,1619190009835275888,16389,-95,27169,,,,27201
-0.004687500000000332,4.336808689942018e-19,,,,26380,,,,27169,,,,27201
-0.004687500000000332,4.336808689942018e-19,,,,26380,,,,27169,,,,27201
-0.004687500000000332,4.336808689942018e-19,,,,26380,1619190009983315467,16417,-95,27169,,,,27201
-0.004687500000000332,4.336808689942018e-19,,,,26380,,,,27169,1619190010049088478,2027,-85,27201
-0.004687500000000332,4.336808689942018e-19,,,,26380,,,,27169,,,,27201
-0.004687500000000332,4.336808689942018e-19,,,,26380,1619190010145236730,16431,-96,27169,,,,27201
-0.004687500000000332,4.336808689942018e-19,,,,26380,,,,27169,1619190010211417198,1952,-85,27201
-0.004687500000000332,4.336808689942018e-19,,,,26380,,,,27169,,,,27201
-0.004687500000000332,4.336808689942018e-19,,,,26380,1619190010310683250,16389,-95,27169,,,,27201
-0.004687500000000332,4.336808689942018e-19,,,,26380,,,,27169,1619190010374448537,2074,-85,27201
-0.004687500000000332,4.336808689942018e-19,,,,26380,,,,27169,,,,27201
-0.004687500000000332,4.336808689942018e-19,,,,26380,,,,27169,,,,27201
-0.004687500000000332,4.336808689942018e-19,,,,26380,,,,27169,1619190010534521341,1980,-85,27201
-0.004687500000000332,4.336808689942018e-19,,,,26380,,,,27169,,,,27201
-0.004687500000000332,4.336808689942018e-19,,,,26380,1619190010636031627,16468,-96,27169,,,,27201
-0.004687500000000332,4.336808689942018e-19,,,,26380,,,,27169,1619190010700018644,2013,-86,27201
-0.004687500000000332,4.336808689942018e-19,,,,26380,,,,27169,,,,27201
-0.004687500000000332,4.336808689942018e-19,,,,26380,1619190010800224065,16408,-96,27169,,,,27201
-0.004687500000000332,4.336808689942018e-19,,,,26380,,,,27169,1619190010864056348,1957,-87,27201
-0.004687500000000332,4.336808689942018e-19,,,,26380,,,,27169,,,,27201
-0.004687500000000332,4.336808689942018e-19,,,,26380,1619190010963944911,16431,-96,27169,,,,27201
-0.004687500000000332,4.336808689942018e-19,,,,26380,,,,27169,,,,27201
-0.004687500000000332,4.336808689942018e-19,,,,26380,,,,27169,,,,27201
