x,y,time,rssi,tag_id,time,rssi,tag_id,time,rssi,tag_id
62.40707513947146,0.4869522989995829,1619190670842449426,-78,417e7240,1619190342176245212,-83,417e764e,1619190672329262256,-57,417e62aa
60.30646716425929,0.34465203161759206,1619190684915782928,-72,417e7240,1619190342176245212,-83,417e764e,1619190686148033857,-57,417e62aa
58.049220782067614,0.41173885864436244,1619190700110509872,-71,417e7240,1619190342176245212,-83,417e764e,1619190701151299953,-57,417e62aa
56.350370118809934,0.45248997611091824,1619190715305337667,-65,417e7240,1619190342176245212,-83,417e764e,1619190717641223669,-64,417e62aa
54.205190179050156,0.6362367747253046,1619190732564465999,-70,417e7240,1619190342176245212,-83,417e764e,1619190730181274890,-56,417e62aa
51.40951439379272,0.8439185788413823,1619190746925759553,-73,417e7240,1619190342176245212,-83,417e764e,1619190745999516010,-60,417e62aa
49.23997090788969,0.8994813203598611,1619190761674908638,-66,417e7240,1619190342176245212,-83,417e764e,1619190760154299736,-62,417e62aa
46.97477242722559,0.7533478157184348,1619190775541005611,-66,417e7240,1619190342176245212,-83,417e764e,1619190776853615760,-60,417e62aa
44.990035318471456,0.6549997844444775,1619190791791682481,-59,417e7240,1619190342176245212,-83,417e764e,1619190791567888498,-68,417e62aa
43.169131251859895,0.6640312030286921,1619190805691129446,-65,417e7240,1619190342176245212,-83,417e764e,1619190806618349790,-72,417e62aa
41.16578928088705,0.6844000915000024,1619190820197430372,-59,417e7240,1619190342176245212,-83,417e764e,1619190822643570184,-69,417e62aa
39.306343142279225,0.6976027905244706,1619190836494160652,-56,417e7240,1619190342176245212,-83,417e764e,1619190836333982706,-76,417e62aa
37.274221588938076,0.7286309637766735,1619190851082535028,-61,417e7240,1619190342176245212,-83,417e764e,1619190851752275466,-56,417e62aa
35.161852376976555,0.6880848708836425,1619190866563238620,-57,417e7240,1619190342176245212,-83,417e764e,1619190865444240570,-65,417e62aa
33.03864669168742,0.6604775346422542,1619190880111329317,-52,417e7240,1619190342176245212,-83,417e764e,1619190881677737474,-53,417e62aa
31.224208281992453,0.6229360712647534,1619190896153542518,-55,417e7240,1619190342176245212,-83,417e764e,1619190895385688304,-57,417e62aa
29.380124214392296,0.6273320633736432,1619190909766321420,-50,417e7240,1619190911044147968,-78,417e764e,1619190912002975463,-55,417e62aa
27.07064404065514,0.5621023937972858,1619190925486758947,-44,417e7240,1619190911044147968,-78,417e764e,1619190926271327257,-56,417e62aa
24.598790174001373,0.6051255806128886,1619190939595134735,-41,417e7240,1619190942328069925,-77,417e764e,1619190939771414279,-56,417e62aa
22.417644647493773,0.6048566549441894,1619190956229210853,-40,417e7240,1619190957060944795,-75,417e764e,1619190955493443250,-62,417e62aa
20.464106680750945,0.6181735509005648,1619190970479875802,-40,417e7240,1619190957060944795,-75,417e764e,1619190970768389463,-49,417e62aa
18.868984240466077,0.5708780385467378,1619190985835633039,-40,417e7240,1619190957060944795,-75,417e764e,1619190987640709400,-50,417e62aa
17.690746800268954,0.6104525416679643,1619191000438268184,-40,417e7240,1619191000741144657,-73,417e764e,1619191002149149179,-55,417e62aa
17.25620046258257,2.455504850432792,1619191016432592868,-46,417e7240,1619191017295254468,-56,417e764e,1619191016303870677,-44,417e62aa
17.230266055127842,4.535292469158293,1619191032489178657,-47,417e7240,1619191032633852005,-55,417e764e,1619191029803241014,-58,417e62aa
17.30677637627157,6.398392029455998,1619191047283679008,-50,417e7240,1619191047045709609,-69,417e764e,1619191047428801059,-71,417e62aa
17.40343217179813,8.207972557893921,1619191061295658349,-40,417e7240,1619191060833095312,-63,417e764e,1619191060944825887,-64,417e62aa
17.42421703120897,10.194257161371635,1619191077673517227,-41,417e7240,1619191074922090530,-59,417e764e,1619191075818429946,-72,417e62aa
17.26618334858678,12.594246812361876,1619191091541332483,-40,417e7240,1619191092245218276,-53,417e764e,1619191090468578338,-70,417e62aa
17.098678985954862,14.979671331706125,1619191091541332483,-40,417e7240,1619191092245218276,-53,417e764e,1619191105072786569,-71,417e62aa
17.09281667257298,16.62540674335834,1619191121755500793,-47,417e7240,1619191121962759733,-53,417e764e,1619191119851312160,-75,417e62aa
17.068488817464186,18.305149161616832,1619191134678907871,-49,417e7240,1619191137045516014,-56,417e764e,1619191119851312160,-75,417e62aa
17.053834219084024,20.084058433484405,1619191150465832233,-56,417e7240,1619191150975654125,-52,417e764e,1619191119851312160,-75,417e62aa
16.998817084314027,21.857380229868205,1619191166618906736,-50,417e7240,1619191165244112730,-48,417e764e,1619191167194859504,-78,417e62aa
17.055696894162807,23.576022321170218,1619191180070933818,-53,417e7240,1619191180743228673,-50,417e764e,1619191183542120695,-78,417e62aa
17.10624057144068,25.342291348869125,1619191196800832509,-54,417e7240,1619191197184224367,-50,417e764e,1619191183542120695,-78,417e62aa
17.181938640333925,27.53356448206625,1619191211338529586,-56,417e7240,1619191211740339040,-50,417e764e,1619191210155822038,-75,417e62aa
17.15114103634653,29.270922507218067,1619191227254357576,-55,417e7240,1619191225590400457,-46,417e764e,1619191224679558515,-78,417e62aa
17.145959436599895,30.826299505755994,1619191239731245756,-49,417e7240,1619191240609287500,-51,417e764e,1619191240785479307,-82,417e62aa
17.16470000491225,32.660414720776785,1619191257499629735,-55,417e7240,1619191255228338718,-51,417e764e,1619191256922563076,-79,417e62aa
17.094226052731116,34.857190316499256,1619191272181042432,-57,417e7240,1619191270726442813,-49,417e764e,1619191256922563076,-79,417e62aa
17.024339534653365,36.93813198477641,1619191284673405408,-49,417e7240,1619191285394170522,-47,417e764e,1619191285827376842,-81,417e62aa
16.902447290829784,38.4880656122911,1619191301149500846,-50,417e7240,1619191299498936176,-49,417e764e,1619191285827376842,-81,417e62aa
16.821411340060507,40.228855852631426,1619191315494571447,-54,417e7240,1619191316070503234,-46,417e764e,1619191285827376842,-81,417e62aa
16.769685749407316,41.37717655382035,1619191330065676450,-57,417e7240,1619191330832336187,-46,417e764e,1619191285827376842,-81,417e62aa
16.786421083832906,43.14056774082597,1619191345628871679,-53,417e7240,1619191344650643825,-40,417e764e,1619191285827376842,-81,417e62aa
16.790274426105952,44.59420662097222,1619191360790298700,-53,417e7240,1619191359925185441,-40,417e764e,1619191285827376842,-81,417e62aa
16.715417073166208,46.28952460135409,1619191376800488948,-54,417e7240,1619191375552766561,-40,417e764e,1619191285827376842,-81,417e62aa
16.546505973956968,47.9550265825583,1619191391275774478,-57,417e7240,1619191390828168392,-40,417e764e,1619191285827376842,-81,417e62aa
16.3012777912204,49.507281130636436,1619191405205186843,-56,417e7240,1619191405975978136,-44,417e764e,1619191285827376842,-81,417e62aa
16.12519401521959,50.494310001934934,1619191420944870948,-57,417e7240,1619191421440869569,-40,417e764e,1619191285827376842,-81,417e62aa
14.67876164356312,50.7299493462701,1619191436811102628,-59,417e7240,1619191437084617376,-40,417e764e,1619191285827376842,-81,417e62aa
13.351137846749815,50.730160058053855,1619191452804919004,-79,417e7240,1619191451624163150,-40,417e764e,1619191285827376842,-81,417e62aa
12.037678826099821,50.666005677616454,1619191452804919004,-79,417e7240,1619191466241166353,-40,417e764e,1619191285827376842,-81,417e62aa
10.59806715979515,50.51875099568737,1619191480507548570,-81,417e7240,1619191481275587797,-40,417e764e,1619191285827376842,-81,417e62aa
8.555667574911169,50.381300140651845,1619191480507548570,-81,417e7240,1619191495302289724,-40,417e764e,1619191285827376842,-81,417e62aa
6.466675237067086,50.24754909998088,1619191480507548570,-81,417e7240,1619191510688977003,-44,417e764e,1619191285827376842,-81,417e62aa
4.354108050294457,50.092152850026615,1619191480507548570,-81,417e7240,1619191526698634147,-48,417e764e,1619191285827376842,-81,417e62aa
1.7029808355675442,50.05171563525474,1619191480507548570,-81,417e7240,1619191539525083065,-57,417e764e,1619191285827376842,-81,417e62aa
-1.0558671998537292,50.09890520723023,1619191480507548570,-81,417e7240,1619191555695537567,-47,417e764e,1619191285827376842,-81,417e62aa
-3.250528927842062,50.07525828100117,1619191480507548570,-81,417e7240,1619191571689132213,-48,417e764e,1619191285827376842,-81,417e62aa
-6.061321100483205,50.002860856013285,1619191480507548570,-81,417e7240,1619191584597600698,-53,417e764e,1619191285827376842,-81,417e62aa
-8.926989328080989,49.8827981425071,1619191480507548570,-81,417e7240,1619191599920216560,-55,417e764e,1619191285827376842,-81,417e62aa
-9.238304685916404,50.19565943774931,1619191480507548570,-81,417e7240,1619191616393978595,-59,417e764e,1619191616553743600,-78,417e62aa
-6.64205522578974,50.39864671165627,1619191480507548570,-81,417e7240,1619191630884681224,-52,417e764e,1619191632388973474,-80,417e62aa
-4.556217258340112,50.52516086560415,1619191480507548570,-81,417e7240,1619191647406955957,-56,417e764e,1619191632388973474,-80,417e62aa
-2.8408632924752766,50.677819013252616,1619191480507548570,-81,417e7240,1619191662296902656,-57,417e764e,1619191632388973474,-80,417e62aa
-1.267110061330058,50.781827227721465,1619191480507548570,-81,417e7240,1619191675990106821,-54,417e764e,1619191632388973474,-80,417e62aa
0.4105485181929751,50.64621982568957,1619191480507548570,-81,417e7240,1619191690175141096,-59,417e764e,1619191632388973474,-80,417e62aa
2.380749673017597,50.68305260897617,1619191480507548570,-81,417e7240,1619191704889198303,-50,417e764e,1619191632388973474,-80,417e62aa
5.236055272254571,50.69436292062146,1619191480507548570,-81,417e7240,1619191720388519287,-52,417e764e,1619191632388973474,-80,417e62aa
7.080623530396267,50.718263192567676,1619191480507548570,-81,417e7240,1619191736031082868,-42,417e764e,1619191632388973474,-80,417e62aa
9.03896349666419,50.75443382759268,1619191480507548570,-81,417e7240,1619191751897000074,-51,417e764e,1619191632388973474,-80,417e62aa
11.004135218214586,50.707115425212606,1619191765572973728,-81,417e7240,1619191764627913475,-40,417e764e,1619191632388973474,-80,417e62aa
12.656194361090797,50.5441847837601,1619191781774868726,-78,417e7240,1619191781839071035,-43,417e764e,1619191632388973474,-80,417e62aa
14.206242910026518,50.53774605161287,1619191795224092245,-83,417e7240,1619191796840738296,-40,417e764e,1619191632388973474,-80,417e62aa
15.781335991741294,50.32250057450024,1619191811474781990,-77,417e7240,1619191810947185039,-40,417e764e,1619191632388973474,-80,417e62aa
16.19979172034774,49.16261658914016,1619191827437618255,-57,417e7240,1619191827389579772,-40,417e764e,1619191632388973474,-80,417e62aa
16.28141111242087,47.36103686706585,1619191842088160753,-57,417e7240,1619191841241250514,-40,417e764e,1619191632388973474,-80,417e62aa
16.257255190648127,45.898277871795344,1619191855269598484,-54,417e7240,1619191856129582166,-43,417e764e,1619191632388973474,-80,417e62aa
16.193959559667498,44.39974908843742,1619191872653253078,-56,417e7240,1619191871916718482,-40,417e764e,1619191632388973474,-80,417e62aa
16.106966623297623,42.90882464603517,1619191885431902408,-65,417e7240,1619191886808482646,-40,417e764e,1619191632388973474,-80,417e62aa
16.09401367909703,41.423624506416914,1619191900563688278,-68,417e7240,1619191900306856155,-40,417e764e,1619191632388973474,-80,417e62aa
16.162245471133545,39.56423861183451,1619191915598100423,-57,417e7240,1619191917644955635,-55,417e764e,1619191632388973474,-80,417e62aa
16.227115501117297,38.09188222165572,1619191929736398220,-54,417e7240,1619191931656599760,-43,417e764e,1619191930822740316,-79,417e62aa
16.26061084399035,36.74464209932347,1619191946704860925,-69,417e7240,1619191945809825897,-52,417e764e,1619191946977998495,-79,417e62aa
16.275428136889012,35.28779492718685,1619191961086514472,-60,417e7240,1619191961836273908,-41,417e764e,1619191946977998495,-79,417e62aa
16.324673432763277,33.79235523669092,1619191974759572744,-67,417e7240,1619191975846934318,-46,417e764e,1619191946977998495,-79,417e62aa
16.406537707778327,32.07125573746474,1619191991457989454,-56,417e7240,1619191992258787870,-49,417e764e,1619191946977998495,-79,417e62aa
16.415604664790393,30.530276377607194,1619192006236471891,-59,417e7240,1619192006172652482,-51,417e764e,1619191946977998495,-79,417e62aa
16.49836906188056,28.287982324243373,1619192020709737062,-57,417e7240,1619192019623052120,-54,417e764e,1619191946977998495,-79,417e62aa
16.55795134845816,26.457889250137143,1619192035057940483,-69,417e7240,1619192035090194463,-59,417e764e,1619191946977998495,-79,417e62aa
16.635590117858143,25.00443664222483,1619192052394848108,-59,417e7240,1619192050141983747,-49,417e764e,1619192051835427284,-77,417e62aa
16.657388080546255,23.171792821758473,1619192067765046596,-68,417e7240,1619192067157542705,-52,417e764e,1619192051835427284,-77,417e62aa
16.627858606269072,21.491556673788637,1619192082353491306,-51,417e7240,1619192081904420614,-59,417e764e,1619192080754009485,-78,417e62aa
16.599440701066015,19.649203828325895,1619192096460728168,-60,417e7240,1619192097549421787,-58,417e764e,1619192080754009485,-78,417e62aa
16.580329737732825,17.74267875321771,1619192111479158163,-59,417e7240,1619192110679618597,-53,417e764e,1619192112504401445,-74,417e62aa
16.682802922118142,15.779100018906021,1619192125505950689,-51,417e7240,1619192127551887989,-48,417e764e,1619192125970915794,-76,417e62aa
16.773197566696567,13.72972279437063,1619192142315899133,-51,417e7240,1619192141739943265,-57,417e764e,1619192142156648159,-75,417e62aa
16.622592615184345,12.240138605393902,1619192156472272396,-67,417e7240,1619192155574599266,-52,417e764e,1619192156070478916,-76,417e62aa
16.69652981452211,9.966636944205149,1619192171536340713,-48,417e7240,1619192170336031913,-57,417e764e,1619192171600206375,-68,417e62aa
16.72976122519512,8.313644367486312,1619192185658593893,-48,417e7240,1619192185163046360,-62,417e764e,1619192185131086587,-78,417e62aa
16.68045622747985,5.975594617016405,1619192185658593893,-48,417e7240,1619192199846012353,-55,417e764e,1619192201910316705,-59,417e62aa
16.647236249338235,4.067827570530405,1619192217522276163,-40,417e7240,1619192216528220415,-58,417e764e,1619192217265051364,-60,417e62aa
16.623502883944212,2.4125473551330145,1619192217522276163,-40,417e7240,1619192216528220415,-58,417e764e,1619192217265051364,-60,417e62aa
16.615198002143828,0.896678720993819,1619192245495497226,-41,417e7240,1619192245543030261,-72,417e764e,1619192244646455287,-52,417e62aa
15.40865314349729,0.18755670843815508,1619192260352971553,-42,417e7240,1619192260880855321,-62,417e764e,1619192262145301580,-45,417e62aa
13.706296451425786,0.21092979283282176,1619192275227707862,-40,417e7240,1619192277162729024,-62,417e764e,1619192274700684547,-48,417e62aa
12.035287374052885,0.30838553250388046,1619192289909820079,-50,417e7240,1619192290665035963,-79,417e764e,1619192292309874057,-51,417e62aa
10.664317360321036,0.41248775283374783,1619192307151449441,-40,417e7240,1619192305424395322,-80,417e764e,1619192305008814334,-42,417e62aa
9.335970289790467,0.4405132618496985,1619192320763255834,-44,417e7240,1619192321817437648,-81,417e764e,1619192322235352039,-40,417e62aa
7.8142558719903406,0.3903880664470556,1619192336948336124,-41,417e7240,1619192335477463722,-83,417e764e,1619192337396713733,-40,417e62aa
6.053597870658024,0.420133619964318,1619192352478868246,-41,417e7240,1619192351186099767,-82,417e764e,1619192352270524501,-40,417e62aa
4.408702795693941,0.3865703050760523,1619192364715908288,-46,417e7240,1619192366793425083,-80,417e764e,1619192366789745092,-43,417e62aa
2.606361951601727,0.42513149296179265,1619192381029738187,-47,417e7240,1619192366793425083,-80,417e764e,1619192380773437976,-40,417e62aa
1.1188573527054047,0.47022318360071225,1619192395568584203,-49,417e7240,1619192366793425083,-80,417e764e,1619192396303758382,-40,417e62aa
-0.340953240281209,0.4615572277789095,1619192412392963886,-47,417e7240,1619192366793425083,-80,417e764e,1619192409819354772,-40,417e62aa
-0.9738569641440193,0.4815792892190771,1619192427364538431,-56,417e7240,1619192366793425083,-80,417e764e,1619192426293595790,-40,417e62aa
